date,Ozone
11/2/2011,0.025934015
11/3/2011,0.025937181
11/4/2011,0.025940346
11/5/2011,0.025943512
11/6/2011,0.025946677
11/7/2011,0.025949842
11/8/2011,0.025953008
11/9/2011,0.025956173
11/10/2011,0.025959339
11/11/2011,0.025962504
11/12/2011,0.02596567
11/13/2011,0.025968835
11/14/2011,0.025972
11/15/2011,0.025975166
11/16/2011,0.025978331
11/17/2011,0.025981497
11/18/2011,0.025984662
11/19/2011,0.025987828
11/20/2011,0.025990993
11/21/2011,0.025994158
11/22/2011,0.025997324
11/23/2011,0.026000489
11/24/2011,0.026003655
11/25/2011,0.02600682
11/26/2011,0.026009986
11/27/2011,0.026013151
11/28/2011,0.026016316
11/29/2011,0.026019482
11/30/2011,0.026022647
12/1/2011,0.026025813
12/2/2011,0.026028978
12/3/2011,0.026032144
12/4/2011,0.026035309
12/5/2011,0.026038474
12/6/2011,0.02604164
12/7/2011,0.026044805
12/8/2011,0.026047971
12/9/2011,0.026051136
12/10/2011,0.026054302
12/11/2011,0.026057467
12/12/2011,0.026060632
12/13/2011,0.026063798
12/14/2011,0.026066963
12/15/2011,0.026070129
12/16/2011,0.026073294
12/17/2011,0.02607646
12/18/2011,0.026079625
12/19/2011,0.02608279
12/20/2011,0.026085956
12/21/2011,0.026089121
12/22/2011,0.026092287
12/23/2011,0.026095452
12/24/2011,0.026098618
12/25/2011,0.026101783
12/26/2011,0.026104948
12/27/2011,0.026108114
12/28/2011,0.026111279
12/29/2011,0.026114445
12/30/2011,0.02611761
12/31/2011,0.026120776
1/1/2012,0.026123941
1/2/2012,0.026127106
1/3/2012,0.026130272
1/4/2012,0.026133437
1/5/2012,0.026136603
1/6/2012,0.026139768
1/7/2012,0.026142934
1/8/2012,0.026146099
1/9/2012,0.026149264
1/10/2012,0.02615243
1/11/2012,0.026155595
1/12/2012,0.026158761
1/13/2012,0.026161926
1/14/2012,0.026165092
1/15/2012,0.026168257
1/16/2012,0.026171422
1/17/2012,0.026174588
1/18/2012,0.026177753
1/19/2012,0.026180919
1/20/2012,0.026184084
1/21/2012,0.02618725
1/22/2012,0.026190415
1/23/2012,0.02619358
1/24/2012,0.026196746
1/25/2012,0.026199911
1/26/2012,0.026203077
1/27/2012,0.026206242
1/28/2012,0.026209408
1/29/2012,0.026212573
1/30/2012,0.026215738
1/31/2012,0.026218904
2/1/2012,0.026222069
2/2/2012,0.026225235
2/3/2012,0.0262284
2/4/2012,0.026231566
2/5/2012,0.026234731
2/6/2012,0.026237896
2/7/2012,0.026241062
2/8/2012,0.026244227
2/9/2012,0.026247393
2/10/2012,0.026250558
2/11/2012,0.026253724
2/12/2012,0.026256889
2/13/2012,0.026260054
2/14/2012,0.02626322
2/15/2012,0.026266385
2/16/2012,0.026269551
2/17/2012,0.026272716
2/18/2012,0.026275882
2/19/2012,0.026279047
2/20/2012,0.026282212
2/21/2012,0.026285378
2/22/2012,0.026288543
2/23/2012,0.026291709
2/24/2012,0.026294874
2/25/2012,0.02629804
2/26/2012,0.026301205
2/27/2012,0.02630437
2/28/2012,0.026307536
2/29/2012,0.026310701
3/1/2012,0.026313867
3/2/2012,0.026317032
3/3/2012,0.026320198
3/4/2012,0.026323363
3/5/2012,0.026326528
3/6/2012,0.026329694
3/7/2012,0.026332859
3/8/2012,0.026336025
3/9/2012,0.02633919
3/10/2012,0.026342356
3/11/2012,0.026345521
3/12/2012,0.026348686
3/13/2012,0.026351852
3/14/2012,0.026355017
3/15/2012,0.026358183
3/16/2012,0.026361348
3/17/2012,0.026364514
3/18/2012,0.026367679
3/19/2012,0.026370844
3/20/2012,0.02637401
3/21/2012,0.026377175
3/22/2012,0.026380341
3/23/2012,0.026383506
3/24/2012,0.026386672
3/25/2012,0.026389837
3/26/2012,0.026393002
3/27/2012,0.026396168
3/28/2012,0.026399333
3/29/2012,0.026402499
3/30/2012,0.026405664
3/31/2012,0.02640883
4/1/2012,0.026411995
4/2/2012,0.02641516
4/3/2012,0.026418326
4/4/2012,0.026421491
4/5/2012,0.026424657
4/6/2012,0.026427822
4/7/2012,0.026430988
4/8/2012,0.026434153
4/9/2012,0.026437318
4/10/2012,0.026440484
4/11/2012,0.026443649
4/12/2012,0.026446815
4/13/2012,0.02644998
4/14/2012,0.026453146
4/15/2012,0.026456311
4/16/2012,0.026459476
4/17/2012,0.026462642
4/18/2012,0.026465807
4/19/2012,0.026468973
4/20/2012,0.026472138
4/21/2012,0.026475304
4/22/2012,0.026478469
4/23/2012,0.026481634
4/24/2012,0.0264848
4/25/2012,0.026487965
4/26/2012,0.026491131
4/27/2012,0.026494296
4/28/2012,0.026497462
4/29/2012,0.026500627
4/30/2012,0.026503792
5/1/2012,0.026506958
5/2/2012,0.026510123
5/3/2012,0.026513289
5/4/2012,0.026516454
5/5/2012,0.02651962
5/6/2012,0.026522785
5/7/2012,0.02652595
5/8/2012,0.026529116
5/9/2012,0.026532281
5/10/2012,0.026535447
5/11/2012,0.026538612
5/12/2012,0.026541778
5/13/2012,0.026544943
5/14/2012,0.026548108
5/15/2012,0.026551274
5/16/2012,0.026554439
5/17/2012,0.026557605
5/18/2012,0.02656077
5/19/2012,0.026563936
5/20/2012,0.026567101
5/21/2012,0.026570266
5/22/2012,0.026573432
5/23/2012,0.026576597
5/24/2012,0.026579763
5/25/2012,0.026582928
5/26/2012,0.026586094
5/27/2012,0.026589259
5/28/2012,0.026592424
5/29/2012,0.02659559
5/30/2012,0.026598755
5/31/2012,0.026601921
6/1/2012,0.026605086
6/2/2012,0.026608252
6/3/2012,0.026611417
6/4/2012,0.026614582
6/5/2012,0.026617748
6/6/2012,0.026620913
6/7/2012,0.026624079
6/8/2012,0.026627244
6/9/2012,0.02663041
6/10/2012,0.026633575
6/11/2012,0.02663674
6/12/2012,0.026639906
6/13/2012,0.026643071
6/14/2012,0.026646237
6/15/2012,0.026649402
6/16/2012,0.026652568
6/17/2012,0.026655733
6/18/2012,0.026658898
6/19/2012,0.026662064
6/20/2012,0.026665229
6/21/2012,0.026668395
6/22/2012,0.02667156
6/23/2012,0.026674726
6/24/2012,0.026677891
6/25/2012,0.026681056
6/26/2012,0.026684222
6/27/2012,0.026687387
6/28/2012,0.026690553
6/29/2012,0.026693718
6/30/2012,0.026696884
7/1/2012,0.026700049
7/2/2012,0.026703214
7/3/2012,0.02670638
7/4/2012,0.026709545
7/5/2012,0.026712711
7/6/2012,0.026715876
7/7/2012,0.026719042
7/8/2012,0.026722207
7/9/2012,0.026725372
7/10/2012,0.026728538
7/11/2012,0.026731703
7/12/2012,0.026734869
7/13/2012,0.026738034
7/14/2012,0.026741199
7/15/2012,0.026744365
7/16/2012,0.02674753
7/17/2012,0.026750696
7/18/2012,0.026753861
7/19/2012,0.026757027
7/20/2012,0.026760192
7/21/2012,0.026763357
7/22/2012,0.026766523
7/23/2012,0.026769688
7/24/2012,0.026772854
7/25/2012,0.026776019
7/26/2012,0.026779185
7/27/2012,0.02678235
7/28/2012,0.026785515
7/29/2012,0.026788681
7/30/2012,0.026791846
7/31/2012,0.026795012
8/1/2012,0.026798177
8/2/2012,0.026801343
8/3/2012,0.026804508
8/4/2012,0.026807673
8/5/2012,0.026810839
8/6/2012,0.026814004
8/7/2012,0.02681717
8/8/2012,0.026820335
8/9/2012,0.026823501
8/10/2012,0.026826666
8/11/2012,0.026829831
8/12/2012,0.026832997
8/13/2012,0.026836162
8/14/2012,0.026839328
8/15/2012,0.026842493
8/16/2012,0.026845659
8/17/2012,0.026848824
8/18/2012,0.026851989
8/19/2012,0.026855155
8/20/2012,0.02685832
8/21/2012,0.026861486
8/22/2012,0.026864651
8/23/2012,0.026867817
8/24/2012,0.026870982
8/25/2012,0.026874147
8/26/2012,0.026877313
8/27/2012,0.026880478
8/28/2012,0.026883644
8/29/2012,0.026886809
8/30/2012,0.026889975
8/31/2012,0.02689314
9/1/2012,0.026896305
9/2/2012,0.026899471
9/3/2012,0.026902636
9/4/2012,0.026905802
9/5/2012,0.026908967
9/6/2012,0.026912133
9/7/2012,0.026915298
9/8/2012,0.026918463
9/9/2012,0.026921629
9/10/2012,0.026924794
9/11/2012,0.02692796
9/12/2012,0.026931125
9/13/2012,0.026934291
9/14/2012,0.026937456
9/15/2012,0.026940621
9/16/2012,0.026943787
9/17/2012,0.026946952
9/18/2012,0.026950118
9/19/2012,0.026953283
9/20/2012,0.026956449
9/21/2012,0.026959614
9/22/2012,0.026962779
9/23/2012,0.026965945
9/24/2012,0.02696911
9/25/2012,0.026972276
9/26/2012,0.026975441
9/27/2012,0.026978607
9/28/2012,0.026981772
9/29/2012,0.026984937
9/30/2012,0.026988103
10/1/2012,0.026991268
10/2/2012,0.026994434
10/3/2012,0.026997599
10/4/2012,0.027000765
10/5/2012,0.02700393
10/6/2012,0.027007095
10/7/2012,0.027010261
10/8/2012,0.027013426
10/9/2012,0.027016592
10/10/2012,0.027019757
10/11/2012,0.027022923
10/12/2012,0.027026088
10/13/2012,0.027029253
10/14/2012,0.027032419
10/15/2012,0.027035584
10/16/2012,0.02703875
10/17/2012,0.027041915
10/18/2012,0.027045081
10/19/2012,0.027048246
10/20/2012,0.027051411
10/21/2012,0.027054577
10/22/2012,0.027057742
10/23/2012,0.027060908
10/24/2012,0.027064073
10/25/2012,0.027067239
10/26/2012,0.027070404
10/27/2012,0.027073569
10/28/2012,0.027076735
10/29/2012,0.0270799
10/30/2012,0.027083066
10/31/2012,0.027086231
11/1/2012,0.027089397
11/2/2012,0.027092562
11/3/2012,0.027095727
11/4/2012,0.027098893
11/5/2012,0.027102058
11/6/2012,0.027105224
11/7/2012,0.027108389
11/8/2012,0.027111555
11/9/2012,0.02711472
11/10/2012,0.027117885
11/11/2012,0.027121051
11/12/2012,0.027124216
11/13/2012,0.027127382
11/14/2012,0.027130547
11/15/2012,0.027133713
11/16/2012,0.027136878
11/17/2012,0.027140043
11/18/2012,0.027143209
11/19/2012,0.027146374
11/20/2012,0.02714954
11/21/2012,0.027152705
11/22/2012,0.027155871
11/23/2012,0.027159036
11/24/2012,0.027162201
11/25/2012,0.027165367
11/26/2012,0.027168532
11/27/2012,0.027171698
11/28/2012,0.027174863
11/29/2012,0.027178029
11/30/2012,0.027181194
12/1/2012,0.027184359
12/2/2012,0.027187525
12/3/2012,0.02719069
12/4/2012,0.027193856
12/5/2012,0.027197021
12/6/2012,0.027200187
12/7/2012,0.027203352
12/8/2012,0.027206517
12/9/2012,0.027209683
12/10/2012,0.027212848
12/11/2012,0.027216014
12/12/2012,0.027219179
12/13/2012,0.027222345
12/14/2012,0.02722551
12/15/2012,0.027228675
12/16/2012,0.027231841
12/17/2012,0.027235006
12/18/2012,0.027238172
12/19/2012,0.027241337
12/20/2012,0.027244503
12/21/2012,0.027247668
12/22/2012,0.027250833
12/23/2012,0.027253999
12/24/2012,0.027257164
12/25/2012,0.02726033
12/26/2012,0.027263495
12/27/2012,0.027266661
12/28/2012,0.027269826
12/29/2012,0.027272991
12/30/2012,0.027276157
12/31/2012,0.027279322
1/1/2013,0.027282488
1/2/2013,0.027285653
1/3/2013,0.027288819
1/4/2013,0.027291984
1/5/2013,0.027295149
1/6/2013,0.027298315
1/7/2013,0.02730148
1/8/2013,0.027304646
1/9/2013,0.027307811
1/10/2013,0.027310977
1/11/2013,0.027314142
1/12/2013,0.027317307
1/13/2013,0.027320473
1/14/2013,0.027323638
1/15/2013,0.027326804
1/16/2013,0.027329969
1/17/2013,0.027333135
1/18/2013,0.0273363
1/19/2013,0.027339465
1/20/2013,0.027342631
1/21/2013,0.027345796
1/22/2013,0.027348962
1/23/2013,0.027352127
1/24/2013,0.027355293
1/25/2013,0.027358458
1/26/2013,0.027361623
1/27/2013,0.027364789
1/28/2013,0.027367954
1/29/2013,0.02737112
1/30/2013,0.027374285
1/31/2013,0.027377451
2/1/2013,0.027380616
2/2/2013,0.027383781
2/3/2013,0.027386947
2/4/2013,0.027390112
2/5/2013,0.027393278
2/6/2013,0.027396443
2/7/2013,0.027399609
2/8/2013,0.027402774
2/9/2013,0.027405939
2/10/2013,0.027409105
2/11/2013,0.02741227
2/12/2013,0.027415436
2/13/2013,0.027418601
2/14/2013,0.027421767
2/15/2013,0.027424932
2/16/2013,0.027428097
2/17/2013,0.027431263
2/18/2013,0.027434428
2/19/2013,0.027437594
2/20/2013,0.027440759
2/21/2013,0.027443925
2/22/2013,0.02744709
2/23/2013,0.027450255
2/24/2013,0.027453421
2/25/2013,0.027456586
2/26/2013,0.027459752
2/27/2013,0.027462917
2/28/2013,0.027466083
3/1/2013,0.027469248
3/2/2013,0.027472413
3/3/2013,0.027475579
3/4/2013,0.027478744
3/5/2013,0.02748191
3/6/2013,0.027485075
3/7/2013,0.027488241
3/8/2013,0.027491406
3/9/2013,0.027494571
3/10/2013,0.027497737
3/11/2013,0.027500902
3/12/2013,0.027504068
3/13/2013,0.027507233
3/14/2013,0.027510399
3/15/2013,0.027513564
3/16/2013,0.027516729
3/17/2013,0.027519895
3/18/2013,0.02752306
3/19/2013,0.027526226
3/20/2013,0.027529391
3/21/2013,0.027532557
3/22/2013,0.027535722
3/23/2013,0.027538887
3/24/2013,0.027542053
3/25/2013,0.027545218
3/26/2013,0.027548384
3/27/2013,0.027551549
3/28/2013,0.027554714
3/29/2013,0.02755788
3/30/2013,0.027561045
3/31/2013,0.027564211
4/1/2013,0.027567376
4/2/2013,0.027570542
4/3/2013,0.027573707
4/4/2013,0.027576872
4/5/2013,0.027580038
4/6/2013,0.027583203
4/7/2013,0.027586369
4/8/2013,0.027589534
4/9/2013,0.0275927
4/10/2013,0.027595865
4/11/2013,0.02759903
4/12/2013,0.027602196
4/13/2013,0.027605361
4/14/2013,0.027608527
4/15/2013,0.027611692
4/16/2013,0.027614858
4/17/2013,0.027618023
4/18/2013,0.027621188
4/19/2013,0.027624354
4/20/2013,0.027627519
4/21/2013,0.027630685
4/22/2013,0.02763385
4/23/2013,0.027637016
4/24/2013,0.027640181
4/25/2013,0.027643346
4/26/2013,0.027646512
4/27/2013,0.027649677
4/28/2013,0.027652843
4/29/2013,0.027656008
4/30/2013,0.027659174
5/1/2013,0.027662339
5/2/2013,0.027665504
5/3/2013,0.02766867
5/4/2013,0.027671835
5/5/2013,0.027675001
5/6/2013,0.027678166
5/7/2013,0.027681332
5/8/2013,0.027684497
5/9/2013,0.027687662
5/10/2013,0.027690828
5/11/2013,0.027693993
5/12/2013,0.027697159
5/13/2013,0.027700324
5/14/2013,0.02770349
5/15/2013,0.027706655
5/16/2013,0.02770982
5/17/2013,0.027712986
5/18/2013,0.027716151
5/19/2013,0.027719317
5/20/2013,0.027722482
5/21/2013,0.027725648
5/22/2013,0.027728813
5/23/2013,0.027731978
5/24/2013,0.027735144
5/25/2013,0.027738309
5/26/2013,0.027741475
5/27/2013,0.02774464
5/28/2013,0.027747806
5/29/2013,0.027750971
5/30/2013,0.027754136
5/31/2013,0.027757302
6/1/2013,0.027760467
6/2/2013,0.027763633
6/3/2013,0.027766798
6/4/2013,0.027769964
6/5/2013,0.027773129
6/6/2013,0.027776294
6/7/2013,0.02777946
6/8/2013,0.027782625
6/9/2013,0.027785791
6/10/2013,0.027788956
6/11/2013,0.027792122
6/12/2013,0.027795287
6/13/2013,0.027798452
6/14/2013,0.027801618
6/15/2013,0.027804783
6/16/2013,0.027807949
6/17/2013,0.027811114
6/18/2013,0.02781428
6/19/2013,0.027817445
6/20/2013,0.02782061
6/21/2013,0.027823776
6/22/2013,0.027826941
6/23/2013,0.027830107
6/24/2013,0.027833272
6/25/2013,0.027836438
6/26/2013,0.027839603
6/27/2013,0.027842768
6/28/2013,0.027845934
6/29/2013,0.027849099
6/30/2013,0.027852265
7/1/2013,0.02785543
7/2/2013,0.027858596
7/3/2013,0.027861761
7/4/2013,0.027864926
7/5/2013,0.027868092
7/6/2013,0.027871257
7/7/2013,0.027874423
7/8/2013,0.027877588
7/9/2013,0.027880754
7/10/2013,0.027883919
7/11/2013,0.027887084
7/12/2013,0.02789025
7/13/2013,0.027893415
7/14/2013,0.027896581
7/15/2013,0.027899746
7/16/2013,0.027902912
7/17/2013,0.027906077
7/18/2013,0.027909242
7/19/2013,0.027912408
7/20/2013,0.027915573
7/21/2013,0.027918739
7/22/2013,0.027921904
7/23/2013,0.02792507
7/24/2013,0.027928235
7/25/2013,0.0279314
7/26/2013,0.027934566
7/27/2013,0.027937731
7/28/2013,0.027940897
7/29/2013,0.027944062
7/30/2013,0.027947228
7/31/2013,0.027950393
8/1/2013,0.027953558
8/2/2013,0.027956724
8/3/2013,0.027959889
8/4/2013,0.027963055
8/5/2013,0.02796622
8/6/2013,0.027969386
8/7/2013,0.027972551
8/8/2013,0.027975716
8/9/2013,0.027978882
8/10/2013,0.027982047
8/11/2013,0.027985213
8/12/2013,0.027988378
8/13/2013,0.027991544
8/14/2013,0.027994709
8/15/2013,0.027997874
8/16/2013,0.02800104
8/17/2013,0.028004205
8/18/2013,0.028007371
8/19/2013,0.028010536
8/20/2013,0.028013702
8/21/2013,0.028016867
8/22/2013,0.028020032
8/23/2013,0.028023198
8/24/2013,0.028026363
8/25/2013,0.028029529
8/26/2013,0.028032694
8/27/2013,0.02803586
8/28/2013,0.028039025
8/29/2013,0.02804219
8/30/2013,0.028045356
8/31/2013,0.028048521
9/1/2013,0.028051687
9/2/2013,0.028054852
9/3/2013,0.028058018
9/4/2013,0.028061183
9/5/2013,0.028064348
9/6/2013,0.028067514
9/7/2013,0.028070679
9/8/2013,0.028073845
9/9/2013,0.02807701
9/10/2013,0.028080176
9/11/2013,0.028083341
9/12/2013,0.028086506
9/13/2013,0.028089672
9/14/2013,0.028092837
9/15/2013,0.028096003
9/16/2013,0.028099168
9/17/2013,0.028102334
9/18/2013,0.028105499
9/19/2013,0.028108664
9/20/2013,0.02811183
9/21/2013,0.028114995
9/22/2013,0.028118161
9/23/2013,0.028121326
9/24/2013,0.028124492
9/25/2013,0.028127657
9/26/2013,0.028130822
9/27/2013,0.028133988
9/28/2013,0.028137153
9/29/2013,0.028140319
9/30/2013,0.028143484
10/1/2013,0.02814665
10/2/2013,0.028149815
10/3/2013,0.02815298
10/4/2013,0.028156146
10/5/2013,0.028159311
10/6/2013,0.028162477
10/7/2013,0.028165642
10/8/2013,0.028168808
10/9/2013,0.028171973
10/10/2013,0.028175138
10/11/2013,0.028178304
10/12/2013,0.028181469
10/13/2013,0.028184635
10/14/2013,0.0281878
10/15/2013,0.028190966
10/16/2013,0.028194131
10/17/2013,0.028197296
10/18/2013,0.028200462
10/19/2013,0.028203627
10/20/2013,0.028206793
10/21/2013,0.028209958
10/22/2013,0.028213124
10/23/2013,0.028216289
10/24/2013,0.028219454
10/25/2013,0.02822262
10/26/2013,0.028225785
10/27/2013,0.028228951
10/28/2013,0.028232116
10/29/2013,0.028235282
10/30/2013,0.028238447
10/31/2013,0.028241612
11/1/2013,0.028244778
11/2/2013,0.028247943
11/3/2013,0.028251109
11/4/2013,0.028254274
11/5/2013,0.02825744
11/6/2013,0.028260605
11/7/2013,0.02826377
11/8/2013,0.028266936
11/9/2013,0.028270101
11/10/2013,0.028273267
11/11/2013,0.028276432
11/12/2013,0.028279598
11/13/2013,0.028282763
11/14/2013,0.028285928
11/15/2013,0.028289094
11/16/2013,0.028292259
11/17/2013,0.028295425
11/18/2013,0.02829859
11/19/2013,0.028301756
11/20/2013,0.028304921
11/21/2013,0.028308086
11/22/2013,0.028311252
11/23/2013,0.028314417
11/24/2013,0.028317583
11/25/2013,0.028320748
11/26/2013,0.028323914
11/27/2013,0.028327079
11/28/2013,0.028330244
11/29/2013,0.02833341
11/30/2013,0.028336575
12/1/2013,0.028339741
12/2/2013,0.028342906
12/3/2013,0.028346072
12/4/2013,0.028349237
12/5/2013,0.028352402
12/6/2013,0.028355568
12/7/2013,0.028358733
12/8/2013,0.028361899
12/9/2013,0.028365064
12/10/2013,0.02836823
12/11/2013,0.028371395
12/12/2013,0.02837456
12/13/2013,0.028377726
12/14/2013,0.028380891
12/15/2013,0.028384057
12/16/2013,0.028387222
12/17/2013,0.028390387
12/18/2013,0.028393553
12/19/2013,0.028396718
12/20/2013,0.028399884
12/21/2013,0.028403049
12/22/2013,0.028406215
12/23/2013,0.02840938
12/24/2013,0.028412545
12/25/2013,0.028415711
12/26/2013,0.028418876
12/27/2013,0.028422042
12/28/2013,0.028425207
12/29/2013,0.028428373
12/30/2013,0.028431538
12/31/2013,0.028434703
1/1/2014,0.028437869
1/2/2014,0.028441034
1/3/2014,0.0284442
1/4/2014,0.028447365
1/5/2014,0.028450531
1/6/2014,0.028453696
1/7/2014,0.028456861
1/8/2014,0.028460027
1/9/2014,0.028463192
1/10/2014,0.028466358
1/11/2014,0.028469523
1/12/2014,0.028472689
1/13/2014,0.028475854
1/14/2014,0.028479019
1/15/2014,0.028482185
1/16/2014,0.02848535
1/17/2014,0.028488516
1/18/2014,0.028491681
1/19/2014,0.028494847
1/20/2014,0.028498012
1/21/2014,0.028501177
1/22/2014,0.028504343
1/23/2014,0.028507508
1/24/2014,0.028510674
1/25/2014,0.028513839
1/26/2014,0.028517005
1/27/2014,0.02852017
1/28/2014,0.028523335
1/29/2014,0.028526501
1/30/2014,0.028529666
1/31/2014,0.028532832
2/1/2014,0.028535997
2/2/2014,0.028539163
2/3/2014,0.028542328
2/4/2014,0.028545493
2/5/2014,0.028548659
2/6/2014,0.028551824
2/7/2014,0.02855499
2/8/2014,0.028558155
2/9/2014,0.028561321
2/10/2014,0.028564486
2/11/2014,0.028567651
2/12/2014,0.028570817
2/13/2014,0.028573982
2/14/2014,0.028577148
2/15/2014,0.028580313
2/16/2014,0.028583479
2/17/2014,0.028586644
2/18/2014,0.028589809
2/19/2014,0.028592975
2/20/2014,0.02859614
2/21/2014,0.028599306
2/22/2014,0.028602471
2/23/2014,0.028605637
2/24/2014,0.028608802
2/25/2014,0.028611967
2/26/2014,0.028615133
2/27/2014,0.028618298
2/28/2014,0.028621464
3/1/2014,0.028624629
3/2/2014,0.028627795
3/3/2014,0.02863096
3/4/2014,0.028634125
3/5/2014,0.028637291
3/6/2014,0.028640456
3/7/2014,0.028643622
3/8/2014,0.028646787
3/9/2014,0.028649953
3/10/2014,0.028653118
3/11/2014,0.028656283
3/12/2014,0.028659449
3/13/2014,0.028662614
3/14/2014,0.02866578
3/15/2014,0.028668945
3/16/2014,0.028672111
3/17/2014,0.028675276
3/18/2014,0.028678441
3/19/2014,0.028681607
3/20/2014,0.028684772
3/21/2014,0.028687938
3/22/2014,0.028691103
3/23/2014,0.028694269
3/24/2014,0.028697434
3/25/2014,0.028700599
3/26/2014,0.028703765
3/27/2014,0.02870693
3/28/2014,0.028710096
3/29/2014,0.028713261
3/30/2014,0.028716427
3/31/2014,0.028719592
4/1/2014,0.028722757
4/2/2014,0.028725923
4/3/2014,0.028729088
4/4/2014,0.028732254
4/5/2014,0.028735419
4/6/2014,0.028738585
4/7/2014,0.02874175
4/8/2014,0.028744915
4/9/2014,0.028748081
4/10/2014,0.028751246
4/11/2014,0.028754412
4/12/2014,0.028757577
4/13/2014,0.028760743
4/14/2014,0.028763908
4/15/2014,0.028767073
4/16/2014,0.028770239
4/17/2014,0.028773404
4/18/2014,0.02877657
4/19/2014,0.028779735
4/20/2014,0.028782901
4/21/2014,0.028786066
4/22/2014,0.028789231
4/23/2014,0.028792397
4/24/2014,0.028795562
4/25/2014,0.028798728
4/26/2014,0.028801893
4/27/2014,0.028805059
4/28/2014,0.028808224
4/29/2014,0.028811389
4/30/2014,0.028814555
5/1/2014,0.02881772
5/2/2014,0.028820886
5/3/2014,0.028824051
5/4/2014,0.028827217
5/5/2014,0.028830382
5/6/2014,0.028833547
5/7/2014,0.028836713
5/8/2014,0.028839878
5/9/2014,0.028843044
5/10/2014,0.028846209
5/11/2014,0.028849375
5/12/2014,0.02885254
5/13/2014,0.028855705
5/14/2014,0.028858871
5/15/2014,0.028862036
5/16/2014,0.028865202
5/17/2014,0.028868367
5/18/2014,0.028871533
5/19/2014,0.028874698
5/20/2014,0.028877863
5/21/2014,0.028881029
5/22/2014,0.028884194
5/23/2014,0.02888736
5/24/2014,0.028890525
5/25/2014,0.028893691
5/26/2014,0.028896856
5/27/2014,0.028900021
5/28/2014,0.028903187
5/29/2014,0.028906352
5/30/2014,0.028909518
5/31/2014,0.028912683
6/1/2014,0.028915849
6/2/2014,0.028919014
6/3/2014,0.028922179
6/4/2014,0.028925345
6/5/2014,0.02892851
6/6/2014,0.028931676
6/7/2014,0.028934841
6/8/2014,0.028938007
6/9/2014,0.028941172
6/10/2014,0.028944337
6/11/2014,0.028947503
6/12/2014,0.028950668
6/13/2014,0.028953834
6/14/2014,0.028956999
6/15/2014,0.028960165
6/16/2014,0.02896333
6/17/2014,0.028966495
6/18/2014,0.028969661
6/19/2014,0.028972826
6/20/2014,0.028975992
6/21/2014,0.028979157
6/22/2014,0.028982323
6/23/2014,0.028985488
6/24/2014,0.028988653
6/25/2014,0.028991819
6/26/2014,0.028994984
6/27/2014,0.02899815
6/28/2014,0.029001315
6/29/2014,0.029004481
6/30/2014,0.029007646
7/1/2014,0.029010811
7/2/2014,0.029013977
7/3/2014,0.029017142
7/4/2014,0.029020308
7/5/2014,0.029023473
7/6/2014,0.029026639
7/7/2014,0.029029804
7/8/2014,0.029032969
7/9/2014,0.029036135
7/10/2014,0.0290393
7/11/2014,0.029042466
7/12/2014,0.029045631
7/13/2014,0.029048797
7/14/2014,0.029051962
7/15/2014,0.029055127
7/16/2014,0.029058293
7/17/2014,0.029061458
7/18/2014,0.029064624
7/19/2014,0.029067789
7/20/2014,0.029070955
7/21/2014,0.02907412
7/22/2014,0.029077285
7/23/2014,0.029080451
7/24/2014,0.029083616
7/25/2014,0.029086782
7/26/2014,0.029089947
7/27/2014,0.029093113
7/28/2014,0.029096278
7/29/2014,0.029099443
7/30/2014,0.029102609
7/31/2014,0.029105774
8/1/2014,0.02910894
8/2/2014,0.029112105
8/3/2014,0.029115271
8/4/2014,0.029118436
8/5/2014,0.029121601
8/6/2014,0.029124767
8/7/2014,0.029127932
8/8/2014,0.029131098
8/9/2014,0.029134263
8/10/2014,0.029137429
8/11/2014,0.029140594
8/12/2014,0.029143759
8/13/2014,0.029146925
8/14/2014,0.02915009
8/15/2014,0.029153256
8/16/2014,0.029156421
8/17/2014,0.029159587
8/18/2014,0.029162752
8/19/2014,0.029165917
8/20/2014,0.029169083
8/21/2014,0.029172248
8/22/2014,0.029175414
8/23/2014,0.029178579
8/24/2014,0.029181745
8/25/2014,0.02918491
8/26/2014,0.029188075
8/27/2014,0.029191241
8/28/2014,0.029194406
8/29/2014,0.029197572
8/30/2014,0.029200737
8/31/2014,0.029203902
9/1/2014,0.029207068
9/2/2014,0.029210233
9/3/2014,0.029213399
9/4/2014,0.029216564
9/5/2014,0.02921973
9/6/2014,0.029222895
9/7/2014,0.02922606
9/8/2014,0.029229226
9/9/2014,0.029232391
9/10/2014,0.029235557
9/11/2014,0.029238722
9/12/2014,0.029241888
9/13/2014,0.029245053
9/14/2014,0.029248218
9/15/2014,0.029251384
9/16/2014,0.029254549
9/17/2014,0.029257715
9/18/2014,0.02926088
9/19/2014,0.029264046
9/20/2014,0.029267211
9/21/2014,0.029270376
9/22/2014,0.029273542
9/23/2014,0.029276707
9/24/2014,0.029279873
9/25/2014,0.029283038
9/26/2014,0.029286204
9/27/2014,0.029289369
9/28/2014,0.029292534
9/29/2014,0.0292957
9/30/2014,0.029298865
10/1/2014,0.029302031
10/2/2014,0.029305196
10/3/2014,0.029308362
10/4/2014,0.029311527
10/5/2014,0.029314692
10/6/2014,0.029317858
10/7/2014,0.029321023
10/8/2014,0.029324189
10/9/2014,0.029327354
10/10/2014,0.02933052
10/11/2014,0.029333685
10/12/2014,0.02933685
