date,Los Angeles,New York
7/29/2012,0.563085551,0.026788681
7/30/2012,0.563207092,0.026791846
7/31/2012,0.563328632,0.026795012
8/1/2012,0.563450173,0.026798177
8/2/2012,0.563571714,0.026801343
8/3/2012,0.563693255,0.026804508
8/4/2012,0.563814796,0.026807673
8/5/2012,0.563936336,0.026810839
8/6/2012,0.564057877,0.026814004
8/7/2012,0.564179418,0.02681717
8/8/2012,0.564300959,0.026820335
8/9/2012,0.564422499,0.026823501
8/10/2012,0.56454404,0.026826666
8/11/2012,0.564665581,0.026829831
8/12/2012,0.564787122,0.026832997
8/13/2012,0.564908663,0.026836162
8/14/2012,0.565030203,0.026839328
8/15/2012,0.565151744,0.026842493
8/16/2012,0.565273285,0.026845659
8/17/2012,0.565394826,0.026848824
8/18/2012,0.565516366,0.026851989
8/19/2012,0.565637907,0.026855155
8/20/2012,0.565759448,0.02685832
8/21/2012,0.565880989,0.026861486
8/22/2012,0.566002529,0.026864651
8/23/2012,0.56612407,0.026867817
8/24/2012,0.566245611,0.026870982
8/25/2012,0.566367152,0.026874147
8/26/2012,0.566488693,0.026877313
8/27/2012,0.566610233,0.026880478
8/28/2012,0.566731774,0.026883644
8/29/2012,0.566853315,0.026886809
8/30/2012,0.566974856,0.026889975
8/31/2012,0.567096396,0.02689314
9/1/2012,0.567217937,0.026896305
9/2/2012,0.567339478,0.026899471
9/3/2012,0.567461019,0.026902636
9/4/2012,0.567582559,0.026905802
9/5/2012,0.5677041,0.026908967
9/6/2012,0.567825641,0.026912133
9/7/2012,0.567947182,0.026915298
9/8/2012,0.568068723,0.026918463
9/9/2012,0.568190263,0.026921629
9/10/2012,0.568311804,0.026924794
9/11/2012,0.568433345,0.02692796
9/12/2012,0.568554886,0.026931125
9/13/2012,0.568676426,0.026934291
9/14/2012,0.568797967,0.026937456
9/15/2012,0.568919508,0.026940621
9/16/2012,0.569041049,0.026943787
9/17/2012,0.56916259,0.026946952
9/18/2012,0.56928413,0.026950118
9/19/2012,0.569405671,0.026953283
9/20/2012,0.569527212,0.026956449
9/21/2012,0.569648753,0.026959614
9/22/2012,0.569770293,0.026962779
9/23/2012,0.569891834,0.026965945
9/24/2012,0.570013375,0.02696911
9/25/2012,0.570134916,0.026972276
9/26/2012,0.570256456,0.026975441
9/27/2012,0.570377997,0.026978607
9/28/2012,0.570499538,0.026981772
9/29/2012,0.570621079,0.026984937
9/30/2012,0.57074262,0.026988103
10/1/2012,0.57086416,0.026991268
10/2/2012,0.570985701,0.026994434
10/3/2012,0.571107242,0.026997599
10/4/2012,0.571228783,0.027000765
10/5/2012,0.571350323,0.02700393
10/6/2012,0.571471864,0.027007095
10/7/2012,0.571593405,0.027010261
10/8/2012,0.571714946,0.027013426
10/9/2012,0.571836486,0.027016592
10/10/2012,0.571958027,0.027019757
10/11/2012,0.572079568,0.027022923
10/12/2012,0.572201109,0.027026088
10/13/2012,0.57232265,0.027029253
10/14/2012,0.57244419,0.027032419
10/15/2012,0.572565731,0.027035584
10/16/2012,0.572687272,0.02703875
10/17/2012,0.572808813,0.027041915
10/18/2012,0.572930353,0.027045081
10/19/2012,0.573051894,0.027048246
10/20/2012,0.573173435,0.027051411
10/21/2012,0.573294976,0.027054577
10/22/2012,0.573416517,0.027057742
10/23/2012,0.573538057,0.027060908
10/24/2012,0.573659598,0.027064073
10/25/2012,0.573781139,0.027067239
10/26/2012,0.57390268,0.027070404
10/27/2012,0.57402422,0.027073569
10/28/2012,0.574145761,0.027076735
10/29/2012,0.574267302,0.0270799
10/30/2012,0.574388843,0.027083066
10/31/2012,0.574510383,0.027086231
11/1/2012,0.574631924,0.027089397
11/2/2012,0.574753465,0.027092562
11/3/2012,0.574875006,0.027095727
11/4/2012,0.574996547,0.027098893
11/5/2012,0.575118087,0.027102058
11/6/2012,0.575239628,0.027105224
11/7/2012,0.575361169,0.027108389
11/8/2012,0.57548271,0.027111555
11/9/2012,0.57560425,0.02711472
11/10/2012,0.575725791,0.027117885
11/11/2012,0.575847332,0.027121051
11/12/2012,0.575968873,0.027124216
11/13/2012,0.576090413,0.027127382
11/14/2012,0.576211954,0.027130547
11/15/2012,0.576333495,0.027133713
11/16/2012,0.576455036,0.027136878
11/17/2012,0.576576577,0.027140043
11/18/2012,0.576698117,0.027143209
11/19/2012,0.576819658,0.027146374
11/20/2012,0.576941199,0.02714954
11/21/2012,0.57706274,0.027152705
11/22/2012,0.57718428,0.027155871
11/23/2012,0.577305821,0.027159036
11/24/2012,0.577427362,0.027162201
11/25/2012,0.577548903,0.027165367
11/26/2012,0.577670444,0.027168532
11/27/2012,0.577791984,0.027171698
11/28/2012,0.577913525,0.027174863
11/29/2012,0.578035066,0.027178029
11/30/2012,0.578156607,0.027181194
12/1/2012,0.578278147,0.027184359
12/2/2012,0.578399688,0.027187525
12/3/2012,0.578521229,0.02719069
12/4/2012,0.57864277,0.027193856
12/5/2012,0.57876431,0.027197021
12/6/2012,0.578885851,0.027200187
12/7/2012,0.579007392,0.027203352
12/8/2012,0.579128933,0.027206517
12/9/2012,0.579250474,0.027209683
12/10/2012,0.579372014,0.027212848
12/11/2012,0.579493555,0.027216014
12/12/2012,0.579615096,0.027219179
12/13/2012,0.579736637,0.027222345
12/14/2012,0.579858177,0.02722551
12/15/2012,0.579979718,0.027228675
12/16/2012,0.580101259,0.027231841
12/17/2012,0.5802228,0.027235006
12/18/2012,0.58034434,0.027238172
12/19/2012,0.580465881,0.027241337
12/20/2012,0.580587422,0.027244503
12/21/2012,0.580708963,0.027247668
12/22/2012,0.580830504,0.027250833
12/23/2012,0.580952044,0.027253999
12/24/2012,0.581073585,0.027257164
12/25/2012,0.581195126,0.02726033
12/26/2012,0.581316667,0.027263495
12/27/2012,0.581438207,0.027266661
12/28/2012,0.581559748,0.027269826
12/29/2012,0.581681289,0.027272991
12/30/2012,0.58180283,0.027276157
12/31/2012,0.581924371,0.027279322
1/1/2013,0.582045911,0.027282488
1/2/2013,0.582167452,0.027285653
1/3/2013,0.582288993,0.027288819
1/4/2013,0.582410534,0.027291984
1/5/2013,0.582532074,0.027295149
1/6/2013,0.582653615,0.027298315
1/7/2013,0.582775156,0.02730148
1/8/2013,0.582896697,0.027304646
1/9/2013,0.583018237,0.027307811
1/10/2013,0.583139778,0.027310977
1/11/2013,0.583261319,0.027314142
1/12/2013,0.58338286,0.027317307
1/13/2013,0.583504401,0.027320473
1/14/2013,0.583625941,0.027323638
1/15/2013,0.583747482,0.027326804
1/16/2013,0.583869023,0.027329969
1/17/2013,0.583990564,0.027333135
1/18/2013,0.584112104,0.0273363
1/19/2013,0.584233645,0.027339465
1/20/2013,0.584355186,0.027342631
1/21/2013,0.584476727,0.027345796
1/22/2013,0.584598267,0.027348962
1/23/2013,0.584719808,0.027352127
1/24/2013,0.584841349,0.027355293
1/25/2013,0.58496289,0.027358458
1/26/2013,0.585084431,0.027361623
1/27/2013,0.585205971,0.027364789
1/28/2013,0.585327512,0.027367954
1/29/2013,0.585449053,0.02737112
1/30/2013,0.585570594,0.027374285
1/31/2013,0.585692134,0.027377451
2/1/2013,0.585813675,0.027380616
2/2/2013,0.585935216,0.027383781
2/3/2013,0.586056757,0.027386947
2/4/2013,0.586178298,0.027390112
2/5/2013,0.586299838,0.027393278
2/6/2013,0.586421379,0.027396443
2/7/2013,0.58654292,0.027399609
2/8/2013,0.586664461,0.027402774
2/9/2013,0.586786001,0.027405939
2/10/2013,0.586907542,0.027409105
2/11/2013,0.587029083,0.02741227
2/12/2013,0.587150624,0.027415436
2/13/2013,0.587272164,0.027418601
2/14/2013,0.587393705,0.027421767
2/15/2013,0.587515246,0.027424932
2/16/2013,0.587636787,0.027428097
2/17/2013,0.587758328,0.027431263
2/18/2013,0.587879868,0.027434428
2/19/2013,0.588001409,0.027437594
2/20/2013,0.58812295,0.027440759
2/21/2013,0.588244491,0.027443925
2/22/2013,0.588366031,0.02744709
2/23/2013,0.588487572,0.027450255
2/24/2013,0.588609113,0.027453421
2/25/2013,0.588730654,0.027456586
2/26/2013,0.588852195,0.027459752
2/27/2013,0.588973735,0.027462917
2/28/2013,0.589095276,0.027466083
3/1/2013,0.589216817,0.027469248
3/2/2013,0.589338358,0.027472413
3/3/2013,0.589459898,0.027475579
3/4/2013,0.589581439,0.027478744
3/5/2013,0.58970298,0.02748191
3/6/2013,0.589824521,0.027485075
3/7/2013,0.589946061,0.027488241
3/8/2013,0.590067602,0.027491406
3/9/2013,0.590189143,0.027494571
3/10/2013,0.590310684,0.027497737
3/11/2013,0.590432225,0.027500902
3/12/2013,0.590553765,0.027504068
3/13/2013,0.590675306,0.027507233
3/14/2013,0.590796847,0.027510399
3/15/2013,0.590918388,0.027513564
3/16/2013,0.591039928,0.027516729
3/17/2013,0.591161469,0.027519895
3/18/2013,0.59128301,0.02752306
3/19/2013,0.591404551,0.027526226
3/20/2013,0.591526091,0.027529391
3/21/2013,0.591647632,0.027532557
3/22/2013,0.591769173,0.027535722
3/23/2013,0.591890714,0.027538887
3/24/2013,0.592012255,0.027542053
3/25/2013,0.592133795,0.027545218
3/26/2013,0.592255336,0.027548384
3/27/2013,0.592376877,0.027551549
3/28/2013,0.592498418,0.027554714
3/29/2013,0.592619958,0.02755788
3/30/2013,0.592741499,0.027561045
3/31/2013,0.59286304,0.027564211
4/1/2013,0.592984581,0.027567376
4/2/2013,0.593106122,0.027570542
4/3/2013,0.593227662,0.027573707
4/4/2013,0.593349203,0.027576872
4/5/2013,0.593470744,0.027580038
4/6/2013,0.593592285,0.027583203
4/7/2013,0.593713825,0.027586369
4/8/2013,0.593835366,0.027589534
4/9/2013,0.593956907,0.0275927
4/10/2013,0.594078448,0.027595865
4/11/2013,0.594199988,0.02759903
4/12/2013,0.594321529,0.027602196
4/13/2013,0.59444307,0.027605361
4/14/2013,0.594564611,0.027608527
4/15/2013,0.594686152,0.027611692
4/16/2013,0.594807692,0.027614858
4/17/2013,0.594929233,0.027618023
4/18/2013,0.595050774,0.027621188
4/19/2013,0.595172315,0.027624354
4/20/2013,0.595293855,0.027627519
4/21/2013,0.595415396,0.027630685
4/22/2013,0.595536937,0.02763385
4/23/2013,0.595658478,0.027637016
4/24/2013,0.595780018,0.027640181
4/25/2013,0.595901559,0.027643346
4/26/2013,0.5960231,0.027646512
4/27/2013,0.596144641,0.027649677
4/28/2013,0.596266182,0.027652843
4/29/2013,0.596387722,0.027656008
4/30/2013,0.596509263,0.027659174
5/1/2013,0.596630804,0.027662339
5/2/2013,0.596752345,0.027665504
5/3/2013,0.596873885,0.02766867
5/4/2013,0.596995426,0.027671835
5/5/2013,0.597116967,0.027675001
5/6/2013,0.597238508,0.027678166
5/7/2013,0.597360049,0.027681332
5/8/2013,0.597481589,0.027684497
5/9/2013,0.59760313,0.027687662
5/10/2013,0.597724671,0.027690828
5/11/2013,0.597846212,0.027693993
5/12/2013,0.597967752,0.027697159
5/13/2013,0.598089293,0.027700324
5/14/2013,0.598210834,0.02770349
5/15/2013,0.598332375,0.027706655
5/16/2013,0.598453915,0.02770982
5/17/2013,0.598575456,0.027712986
5/18/2013,0.598696997,0.027716151
5/19/2013,0.598818538,0.027719317
5/20/2013,0.598940079,0.027722482
5/21/2013,0.599061619,0.027725648
5/22/2013,0.59918316,0.027728813
5/23/2013,0.599304701,0.027731978
5/24/2013,0.599426242,0.027735144
5/25/2013,0.599547782,0.027738309
5/26/2013,0.599669323,0.027741475
5/27/2013,0.599790864,0.02774464
5/28/2013,0.599912405,0.027747806
5/29/2013,0.600033945,0.027750971
5/30/2013,0.600155486,0.027754136
5/31/2013,0.600277027,0.027757302
6/1/2013,0.600398568,0.027760467
6/2/2013,0.600520109,0.027763633
6/3/2013,0.600641649,0.027766798
6/4/2013,0.60076319,0.027769964
6/5/2013,0.600884731,0.027773129
6/6/2013,0.601006272,0.027776294
6/7/2013,0.601127812,0.02777946
6/8/2013,0.601249353,0.027782625
6/9/2013,0.601370894,0.027785791
6/10/2013,0.601492435,0.027788956
6/11/2013,0.601613976,0.027792122
6/12/2013,0.601735516,0.027795287
6/13/2013,0.601857057,0.027798452
6/14/2013,0.601978598,0.027801618
6/15/2013,0.602100139,0.027804783
6/16/2013,0.602221679,0.027807949
6/17/2013,0.60234322,0.027811114
6/18/2013,0.602464761,0.02781428
6/19/2013,0.602586302,0.027817445
6/20/2013,0.602707842,0.02782061
6/21/2013,0.602829383,0.027823776
6/22/2013,0.602950924,0.027826941
6/23/2013,0.603072465,0.027830107
6/24/2013,0.603194006,0.027833272
6/25/2013,0.603315546,0.027836438
6/26/2013,0.603437087,0.027839603
6/27/2013,0.603558628,0.027842768
6/28/2013,0.603680169,0.027845934
6/29/2013,0.603801709,0.027849099
6/30/2013,0.60392325,0.027852265
7/1/2013,0.604044791,0.02785543
7/2/2013,0.604166332,0.027858596
7/3/2013,0.604287872,0.027861761
7/4/2013,0.604409413,0.027864926
7/5/2013,0.604530954,0.027868092
7/6/2013,0.604652495,0.027871257
7/7/2013,0.604774036,0.027874423
7/8/2013,0.604895576,0.027877588
7/9/2013,0.605017117,0.027880754
7/10/2013,0.605138658,0.027883919
7/11/2013,0.605260199,0.027887084
7/12/2013,0.605381739,0.02789025
7/13/2013,0.60550328,0.027893415
7/14/2013,0.605624821,0.027896581
7/15/2013,0.605746362,0.027899746
7/16/2013,0.605867903,0.027902912
7/17/2013,0.605989443,0.027906077
7/18/2013,0.606110984,0.027909242
7/19/2013,0.606232525,0.027912408
7/20/2013,0.606354066,0.027915573
7/21/2013,0.606475606,0.027918739
7/22/2013,0.606597147,0.027921904
7/23/2013,0.606718688,0.02792507
7/24/2013,0.606840229,0.027928235
7/25/2013,0.606961769,0.0279314
7/26/2013,0.60708331,0.027934566
7/27/2013,0.607204851,0.027937731
7/28/2013,0.607326392,0.027940897
7/29/2013,0.607447933,0.027944062
7/30/2013,0.607569473,0.027947228
7/31/2013,0.607691014,0.027950393
8/1/2013,0.607812555,0.027953558
8/2/2013,0.607934096,0.027956724
8/3/2013,0.608055636,0.027959889
8/4/2013,0.608177177,0.027963055
8/5/2013,0.608298718,0.02796622
8/6/2013,0.608420259,0.027969386
8/7/2013,0.608541799,0.027972551
8/8/2013,0.60866334,0.027975716
8/9/2013,0.608784881,0.027978882
8/10/2013,0.608906422,0.027982047
8/11/2013,0.609027963,0.027985213
8/12/2013,0.609149503,0.027988378
8/13/2013,0.609271044,0.027991544
8/14/2013,0.609392585,0.027994709
8/15/2013,0.609514126,0.027997874
8/16/2013,0.609635666,0.02800104
8/17/2013,0.609757207,0.028004205
8/18/2013,0.609878748,0.028007371
8/19/2013,0.610000289,0.028010536
8/20/2013,0.61012183,0.028013702
8/21/2013,0.61024337,0.028016867
8/22/2013,0.610364911,0.028020032
8/23/2013,0.610486452,0.028023198
8/24/2013,0.610607993,0.028026363
8/25/2013,0.610729533,0.028029529
8/26/2013,0.610851074,0.028032694
8/27/2013,0.610972615,0.02803586
8/28/2013,0.611094156,0.028039025
8/29/2013,0.611215696,0.02804219
8/30/2013,0.611337237,0.028045356
8/31/2013,0.611458778,0.028048521
9/1/2013,0.611580319,0.028051687
9/2/2013,0.61170186,0.028054852
9/3/2013,0.6118234,0.028058018
9/4/2013,0.611944941,0.028061183
9/5/2013,0.612066482,0.028064348
9/6/2013,0.612188023,0.028067514
9/7/2013,0.612309563,0.028070679
9/8/2013,0.612431104,0.028073845
9/9/2013,0.612552645,0.02807701
9/10/2013,0.612674186,0.028080176
9/11/2013,0.612795726,0.028083341
9/12/2013,0.612917267,0.028086506
9/13/2013,0.613038808,0.028089672
9/14/2013,0.613160349,0.028092837
9/15/2013,0.61328189,0.028096003
9/16/2013,0.61340343,0.028099168
9/17/2013,0.613524971,0.028102334
9/18/2013,0.613646512,0.028105499
9/19/2013,0.613768053,0.028108664
9/20/2013,0.613889593,0.02811183
9/21/2013,0.614011134,0.028114995
9/22/2013,0.614132675,0.028118161
9/23/2013,0.614254216,0.028121326
9/24/2013,0.614375757,0.028124492
9/25/2013,0.614497297,0.028127657
9/26/2013,0.614618838,0.028130822
9/27/2013,0.614740379,0.028133988
9/28/2013,0.61486192,0.028137153
9/29/2013,0.61498346,0.028140319
9/30/2013,0.615105001,0.028143484
10/1/2013,0.615226542,0.02814665
10/2/2013,0.615348083,0.028149815
10/3/2013,0.615469623,0.02815298
10/4/2013,0.615591164,0.028156146
10/5/2013,0.615712705,0.028159311
10/6/2013,0.615834246,0.028162477
10/7/2013,0.615955787,0.028165642
10/8/2013,0.616077327,0.028168808
10/9/2013,0.616198868,0.028171973
10/10/2013,0.616320409,0.028175138
10/11/2013,0.61644195,0.028178304
10/12/2013,0.61656349,0.028181469
10/13/2013,0.616685031,0.028184635
10/14/2013,0.616806572,0.0281878
10/15/2013,0.616928113,0.028190966
10/16/2013,0.617049653,0.028194131
10/17/2013,0.617171194,0.028197296
10/18/2013,0.617292735,0.028200462
10/19/2013,0.617414276,0.028203627
10/20/2013,0.617535817,0.028206793
10/21/2013,0.617657357,0.028209958
10/22/2013,0.617778898,0.028213124
10/23/2013,0.617900439,0.028216289
10/24/2013,0.61802198,0.028219454
10/25/2013,0.61814352,0.02822262
10/26/2013,0.618265061,0.028225785
10/27/2013,0.618386602,0.028228951
10/28/2013,0.618508143,0.028232116
10/29/2013,0.618629684,0.028235282
10/30/2013,0.618751224,0.028238447
10/31/2013,0.618872765,0.028241612
11/1/2013,0.618994306,0.028244778
11/2/2013,0.619115847,0.028247943
11/3/2013,0.619237387,0.028251109
11/4/2013,0.619358928,0.028254274
11/5/2013,0.619480469,0.02825744
11/6/2013,0.61960201,0.028260605
11/7/2013,0.61972355,0.02826377
11/8/2013,0.619845091,0.028266936
11/9/2013,0.619966632,0.028270101
11/10/2013,0.620088173,0.028273267
11/11/2013,0.620209714,0.028276432
11/12/2013,0.620331254,0.028279598
11/13/2013,0.620452795,0.028282763
11/14/2013,0.620574336,0.028285928
11/15/2013,0.620695877,0.028289094
11/16/2013,0.620817417,0.028292259
11/17/2013,0.620938958,0.028295425
11/18/2013,0.621060499,0.02829859
11/19/2013,0.62118204,0.028301756
11/20/2013,0.621303581,0.028304921
11/21/2013,0.621425121,0.028308086
11/22/2013,0.621546662,0.028311252
11/23/2013,0.621668203,0.028314417
11/24/2013,0.621789744,0.028317583
11/25/2013,0.621911284,0.028320748
11/26/2013,0.622032825,0.028323914
11/27/2013,0.622154366,0.028327079
11/28/2013,0.622275907,0.028330244
11/29/2013,0.622397447,0.02833341
11/30/2013,0.622518988,0.028336575
12/1/2013,0.622640529,0.028339741
12/2/2013,0.62276207,0.028342906
12/3/2013,0.622883611,0.028346072
12/4/2013,0.623005151,0.028349237
12/5/2013,0.623126692,0.028352402
12/6/2013,0.623248233,0.028355568
12/7/2013,0.623369774,0.028358733
12/8/2013,0.623491314,0.028361899
12/9/2013,0.623612855,0.028365064
12/10/2013,0.623734396,0.02836823
12/11/2013,0.623855937,0.028371395
12/12/2013,0.623977477,0.02837456
12/13/2013,0.624099018,0.028377726
12/14/2013,0.624220559,0.028380891
12/15/2013,0.6243421,0.028384057
12/16/2013,0.624463641,0.028387222
12/17/2013,0.624585181,0.028390387
12/18/2013,0.624706722,0.028393553
12/19/2013,0.624828263,0.028396718
12/20/2013,0.624949804,0.028399884
12/21/2013,0.625071344,0.028403049
12/22/2013,0.625192885,0.028406215
12/23/2013,0.625314426,0.02840938
12/24/2013,0.625435967,0.028412545
12/25/2013,0.625557508,0.028415711
12/26/2013,0.625679048,0.028418876
12/27/2013,0.625800589,0.028422042
12/28/2013,0.62592213,0.028425207
12/29/2013,0.626043671,0.028428373
12/30/2013,0.626165211,0.028431538
12/31/2013,0.626286752,0.028434703
1/1/2014,0.626408293,0.028437869
1/2/2014,0.626529834,0.028441034
1/3/2014,0.626651374,0.0284442
1/4/2014,0.626772915,0.028447365
1/5/2014,0.626894456,0.028450531
1/6/2014,0.627015997,0.028453696
1/7/2014,0.627137538,0.028456861
1/8/2014,0.627259078,0.028460027
1/9/2014,0.627380619,0.028463192
1/10/2014,0.62750216,0.028466358
1/11/2014,0.627623701,0.028469523
1/12/2014,0.627745241,0.028472689
1/13/2014,0.627866782,0.028475854
1/14/2014,0.627988323,0.028479019
1/15/2014,0.628109864,0.028482185
1/16/2014,0.628231404,0.02848535
1/17/2014,0.628352945,0.028488516
1/18/2014,0.628474486,0.028491681
1/19/2014,0.628596027,0.028494847
1/20/2014,0.628717568,0.028498012
1/21/2014,0.628839108,0.028501177
1/22/2014,0.628960649,0.028504343
1/23/2014,0.62908219,0.028507508
1/24/2014,0.629203731,0.028510674
1/25/2014,0.629325271,0.028513839
1/26/2014,0.629446812,0.028517005
1/27/2014,0.629568353,0.02852017
1/28/2014,0.629689894,0.028523335
1/29/2014,0.629811435,0.028526501
1/30/2014,0.629932975,0.028529666
1/31/2014,0.630054516,0.028532832
2/1/2014,0.630176057,0.028535997
2/2/2014,0.630297598,0.028539163
2/3/2014,0.630419138,0.028542328
2/4/2014,0.630540679,0.028545493
2/5/2014,0.63066222,0.028548659
2/6/2014,0.630783761,0.028551824
2/7/2014,0.630905301,0.02855499
2/8/2014,0.631026842,0.028558155
2/9/2014,0.631148383,0.028561321
2/10/2014,0.631269924,0.028564486
2/11/2014,0.631391465,0.028567651
2/12/2014,0.631513005,0.028570817
2/13/2014,0.631634546,0.028573982
2/14/2014,0.631756087,0.028577148
2/15/2014,0.631877628,0.028580313
2/16/2014,0.631999168,0.028583479
2/17/2014,0.632120709,0.028586644
2/18/2014,0.63224225,0.028589809
2/19/2014,0.632363791,0.028592975
2/20/2014,0.632485331,0.02859614
2/21/2014,0.632606872,0.028599306
2/22/2014,0.632728413,0.028602471
2/23/2014,0.632849954,0.028605637
2/24/2014,0.632971495,0.028608802
2/25/2014,0.633093035,0.028611967
2/26/2014,0.633214576,0.028615133
2/27/2014,0.633336117,0.028618298
2/28/2014,0.633457658,0.028621464
3/1/2014,0.633579198,0.028624629
3/2/2014,0.633700739,0.028627795
3/3/2014,0.63382228,0.02863096
3/4/2014,0.633943821,0.028634125
3/5/2014,0.634065362,0.028637291
3/6/2014,0.634186902,0.028640456
3/7/2014,0.634308443,0.028643622
3/8/2014,0.634429984,0.028646787
3/9/2014,0.634551525,0.028649953
3/10/2014,0.634673065,0.028653118
3/11/2014,0.634794606,0.028656283
3/12/2014,0.634916147,0.028659449
3/13/2014,0.635037688,0.028662614
3/14/2014,0.635159228,0.02866578
3/15/2014,0.635280769,0.028668945
3/16/2014,0.63540231,0.028672111
3/17/2014,0.635523851,0.028675276
3/18/2014,0.635645392,0.028678441
3/19/2014,0.635766932,0.028681607
3/20/2014,0.635888473,0.028684772
3/21/2014,0.636010014,0.028687938
3/22/2014,0.636131555,0.028691103
3/23/2014,0.636253095,0.028694269
3/24/2014,0.636374636,0.028697434
3/25/2014,0.636496177,0.028700599
3/26/2014,0.636617718,0.028703765
3/27/2014,0.636739258,0.02870693
3/28/2014,0.636860799,0.028710096
3/29/2014,0.63698234,0.028713261
3/30/2014,0.637103881,0.028716427
3/31/2014,0.637225422,0.028719592
4/1/2014,0.637346962,0.028722757
4/2/2014,0.637468503,0.028725923
4/3/2014,0.637590044,0.028729088
4/4/2014,0.637711585,0.028732254
4/5/2014,0.637833125,0.028735419
4/6/2014,0.637954666,0.028738585
4/7/2014,0.638076207,0.02874175
4/8/2014,0.638197748,0.028744915
4/9/2014,0.638319289,0.028748081
4/10/2014,0.638440829,0.028751246
4/11/2014,0.63856237,0.028754412
4/12/2014,0.638683911,0.028757577
4/13/2014,0.638805452,0.028760743
4/14/2014,0.638926992,0.028763908
4/15/2014,0.639048533,0.028767073
4/16/2014,0.639170074,0.028770239
4/17/2014,0.639291615,0.028773404
4/18/2014,0.639413155,0.02877657
4/19/2014,0.639534696,0.028779735
4/20/2014,0.639656237,0.028782901
4/21/2014,0.639777778,0.028786066
4/22/2014,0.639899319,0.028789231
4/23/2014,0.640020859,0.028792397
4/24/2014,0.6401424,0.028795562
4/25/2014,0.640263941,0.028798728
4/26/2014,0.640385482,0.028801893
4/27/2014,0.640507022,0.028805059
4/28/2014,0.640628563,0.028808224
4/29/2014,0.640750104,0.028811389
4/30/2014,0.640871645,0.028814555
5/1/2014,0.640993185,0.02881772
5/2/2014,0.641114726,0.028820886
5/3/2014,0.641236267,0.028824051
5/4/2014,0.641357808,0.028827217
5/5/2014,0.641479349,0.028830382
5/6/2014,0.641600889,0.028833547
5/7/2014,0.64172243,0.028836713
5/8/2014,0.641843971,0.028839878
5/9/2014,0.641965512,0.028843044
5/10/2014,0.642087052,0.028846209
5/11/2014,0.642208593,0.028849375
5/12/2014,0.642330134,0.02885254
5/13/2014,0.642451675,0.028855705
5/14/2014,0.642573216,0.028858871
5/15/2014,0.642694756,0.028862036
5/16/2014,0.642816297,0.028865202
5/17/2014,0.642937838,0.028868367
5/18/2014,0.643059379,0.028871533
5/19/2014,0.643180919,0.028874698
5/20/2014,0.64330246,0.028877863
5/21/2014,0.643424001,0.028881029
5/22/2014,0.643545542,0.028884194
5/23/2014,0.643667082,0.02888736
5/24/2014,0.643788623,0.028890525
5/25/2014,0.643910164,0.028893691
5/26/2014,0.644031705,0.028896856
5/27/2014,0.644153246,0.028900021
5/28/2014,0.644274786,0.028903187
5/29/2014,0.644396327,0.028906352
5/30/2014,0.644517868,0.028909518
5/31/2014,0.644639409,0.028912683
6/1/2014,0.644760949,0.028915849
6/2/2014,0.64488249,0.028919014
6/3/2014,0.645004031,0.028922179
6/4/2014,0.645125572,0.028925345
6/5/2014,0.645247112,0.02892851
6/6/2014,0.645368653,0.028931676
6/7/2014,0.645490194,0.028934841
6/8/2014,0.645611735,0.028938007
6/9/2014,0.645733276,0.028941172
6/10/2014,0.645854816,0.028944337
6/11/2014,0.645976357,0.028947503
6/12/2014,0.646097898,0.028950668
6/13/2014,0.646219439,0.028953834
6/14/2014,0.646340979,0.028956999
6/15/2014,0.64646252,0.028960165
6/16/2014,0.646584061,0.02896333
6/17/2014,0.646705602,0.028966495
6/18/2014,0.646827143,0.028969661
6/19/2014,0.646948683,0.028972826
6/20/2014,0.647070224,0.028975992
6/21/2014,0.647191765,0.028979157
6/22/2014,0.647313306,0.028982323
6/23/2014,0.647434846,0.028985488
6/24/2014,0.647556387,0.028988653
6/25/2014,0.647677928,0.028991819
6/26/2014,0.647799469,0.028994984
6/27/2014,0.647921009,0.02899815
6/28/2014,0.64804255,0.029001315
6/29/2014,0.648164091,0.029004481
6/30/2014,0.648285632,0.029007646
7/1/2014,0.648407173,0.029010811
7/2/2014,0.648528713,0.029013977
7/3/2014,0.648650254,0.029017142
7/4/2014,0.648771795,0.029020308
7/5/2014,0.648893336,0.029023473
7/6/2014,0.649014876,0.029026639
7/7/2014,0.649136417,0.029029804
7/8/2014,0.649257958,0.029032969
7/9/2014,0.649379499,0.029036135
7/10/2014,0.64950104,0.0290393
7/11/2014,0.64962258,0.029042466
7/12/2014,0.649744121,0.029045631
7/13/2014,0.649865662,0.029048797
7/14/2014,0.649987203,0.029051962
7/15/2014,0.650108743,0.029055127
7/16/2014,0.650230284,0.029058293
7/17/2014,0.650351825,0.029061458
7/18/2014,0.650473366,0.029064624
7/19/2014,0.650594906,0.029067789
7/20/2014,0.650716447,0.029070955
7/21/2014,0.650837988,0.02907412
7/22/2014,0.650959529,0.029077285
7/23/2014,0.65108107,0.029080451
7/24/2014,0.65120261,0.029083616
7/25/2014,0.651324151,0.029086782
7/26/2014,0.651445692,0.029089947
7/27/2014,0.651567233,0.029093113
7/28/2014,0.651688773,0.029096278
7/29/2014,0.651810314,0.029099443
7/30/2014,0.651931855,0.029102609
7/31/2014,0.652053396,0.029105774
8/1/2014,0.652174936,0.02910894
8/2/2014,0.652296477,0.029112105
8/3/2014,0.652418018,0.029115271
